"Store","Date","Weekly_Sales","IsHoliday","Type","WeekNum","Size"
"1",2012-02-03,1636339.65,FALSE,"A","6",151315
"1",2012-02-10,1802477.43,TRUE,"A","7",151315
"1",2012-02-17,1820266,FALSE,"A","8",151315
"1",2012-02-24,1539387.83,FALSE,"A","9",151315
"1",2012-03-02,1688420.76,FALSE,"A","10",151315
"1",2012-03-09,1675473.16,FALSE,"A","11",151315
"1",2012-03-16,1677870.78,FALSE,"A","12",151315
"1",2012-03-23,1511514.07,FALSE,"A","13",151315
"1",2012-03-30,1649604.63,FALSE,"A","14",151315
"1",2012-04-06,1899676.88,FALSE,"A","15",151315
"1",2012-04-13,1621031.7,FALSE,"A","16",151315
"1",2012-04-20,1521577.87,FALSE,"A","17",151315
"1",2012-04-27,1468928.37,FALSE,"A","18",151315
"1",2012-05-04,1684522.53,FALSE,"A","19",151315
"1",2012-05-11,1611096.05,FALSE,"A","20",151315
"1",2012-05-18,1595901.87,FALSE,"A","21",151315
"1",2012-05-25,1555444.55,FALSE,"A","22",151315
"1",2012-06-01,1624477.58,FALSE,"A","23",151315
"1",2012-06-08,1697230.96,FALSE,"A","24",151315
"1",2012-06-15,1630607,FALSE,"A","25",151315
"1",2012-06-22,1527845.81,FALSE,"A","26",151315
"1",2012-06-29,1540421.49,FALSE,"A","27",151315
"1",2012-07-06,1769854.16,FALSE,"A","28",151315
"1",2012-07-13,1527014.04,FALSE,"A","29",151315
"1",2012-07-20,1497954.76,FALSE,"A","30",151315
"1",2012-07-27,1439123.71,FALSE,"A","31",151315
"1",2012-08-03,1631135.79,FALSE,"A","32",151315
"1",2012-08-10,1592689.27,FALSE,"A","33",151315
"1",2012-08-17,1597868.05,FALSE,"A","34",151315
"1",2012-08-24,1494122.38,FALSE,"A","35",151315
"1",2012-08-31,1582083.4,FALSE,"A","36",151315
"1",2012-09-07,1661767.33,TRUE,"A","37",151315
"1",2012-09-14,1517428.87,FALSE,"A","38",151315
"1",2012-09-21,1506126.06,FALSE,"A","39",151315
"1",2012-09-28,1437059.26,FALSE,"A","40",151315
"1",2012-10-05,1670785.97,FALSE,"A","41",151315
"1",2012-10-12,1573072.81,FALSE,"A","42",151315
"1",2012-10-19,1508068.77,FALSE,"A","43",151315
"1",2012-10-26,1493659.74,FALSE,"A","44",151315
"2",2010-02-05,2136989.46,FALSE,"A","6",202307
"2",2010-02-12,2137809.5,TRUE,"A","7",202307
"2",2010-02-19,2124451.54,FALSE,"A","8",202307
"2",2010-02-26,1865097.27,FALSE,"A","9",202307
"2",2010-03-05,1991013.13,FALSE,"A","10",202307
"2",2010-03-12,1990489.78,FALSE,"A","11",202307
"2",2010-03-19,1946070.88,FALSE,"A","12",202307
"2",2010-03-26,1750197.81,FALSE,"A","13",202307
"2",2010-04-02,2066187.72,FALSE,"A","14",202307
"2",2010-04-09,1954925.21,FALSE,"A","15",202307
"2",2010-04-16,1874957.94,FALSE,"A","16",202307
"2",2010-04-23,1821990.93,FALSE,"A","17",202307
"2",2010-04-30,1802450.29,FALSE,"A","18",202307
"2",2010-05-07,2042583.67,FALSE,"A","19",202307
"2",2010-05-14,1880752.36,FALSE,"A","20",202307
"2",2010-05-21,1896937.1,FALSE,"A","21",202307
"2",2010-05-28,1957113.89,FALSE,"A","22",202307
"2",2010-06-04,2102539.93,FALSE,"A","23",202307
"2",2010-06-11,2025538.76,FALSE,"A","24",202307
"2",2010-06-18,2001636.96,FALSE,"A","25",202307
"2",2010-06-25,1939927.09,FALSE,"A","26",202307
"2",2010-07-02,2003940.64,FALSE,"A","27",202307
"2",2010-07-09,1880902.62,FALSE,"A","28",202307
"2",2010-07-16,1845879.79,FALSE,"A","29",202307
"2",2010-07-23,1781717.71,FALSE,"A","30",202307
"2",2010-07-30,1806442.16,FALSE,"A","31",202307
"2",2010-08-06,1991909.98,FALSE,"A","32",202307
"2",2010-08-13,1895601.05,FALSE,"A","33",202307
"2",2010-08-20,1965331.23,FALSE,"A","34",202307
"2",2010-08-27,1863840.49,FALSE,"A","35",202307
"2",2010-09-03,1904608.09,FALSE,"A","36",202307
"2",2010-09-10,1839128.83,TRUE,"A","37",202307
"2",2010-09-17,1793903.6,FALSE,"A","38",202307
"2",2010-09-24,1724557.22,FALSE,"A","39",202307
"2",2010-10-01,1827440.43,FALSE,"A","40",202307
"2",2010-10-08,1849921.44,FALSE,"A","41",202307
"2",2010-10-15,1796551.49,FALSE,"A","42",202307
"2",2010-10-22,1737947.64,FALSE,"A","43",202307
"2",2010-10-29,1802755.11,FALSE,"A","44",202307
"2",2010-11-05,1939061.41,FALSE,"A","45",202307
"2",2010-11-12,1916825.06,FALSE,"A","46",202307
"2",2010-11-19,1958935.17,FALSE,"A","47",202307
"2",2010-11-26,2659043.29,TRUE,"A","48",202307
"2",2010-12-03,2015781.27,FALSE,"A","49",202307
"2",2010-12-10,2378726.55,FALSE,"A","50",202307
"2",2010-12-17,2609166.75,FALSE,"A","51",202307
"2",2010-12-24,3436301.68,FALSE,"A","52",202307
"2",2010-12-31,1750434.55,TRUE,"A","1",202307
"2",2011-01-07,1758050.79,FALSE,"A","2",202307
"2",2011-01-14,1744197.58,FALSE,"A","3",202307
"2",2011-01-21,1751384.9,FALSE,"A","4",202307
"2",2011-01-28,1695371.68,FALSE,"A","5",202307
"2",2011-02-04,1929784.23,FALSE,"A","6",202307
"2",2011-02-11,2168041.61,TRUE,"A","7",202307
"2",2011-02-18,2080884.82,FALSE,"A","8",202307
"2",2011-02-25,1833511.08,FALSE,"A","9",202307
"2",2011-03-04,1981607.78,FALSE,"A","10",202307
"2",2011-03-11,1879107.31,FALSE,"A","11",202307
"2",2011-03-18,1902557.66,FALSE,"A","12",202307
"2",2011-03-25,1766162.05,FALSE,"A","13",202307
"2",2011-04-01,1800171.36,FALSE,"A","14",202307
"2",2011-04-08,1847552.61,FALSE,"A","15",202307
"2",2011-04-15,1856467.84,FALSE,"A","16",202307
"2",2011-04-22,1886339.6,FALSE,"A","17",202307
"2",2011-04-29,1745545.28,FALSE,"A","18",202307
"2",2011-05-06,1837743.6,FALSE,"A","19",202307
"2",2011-05-13,1838513.07,FALSE,"A","20",202307
"2",2011-05-20,1688281.86,FALSE,"A","21",202307
"2",2011-05-27,1797732.56,FALSE,"A","22",202307
"2",2011-06-03,1933796.21,FALSE,"A","23",202307
"2",2011-06-10,1929153.16,FALSE,"A","24",202307
"2",2011-06-17,1953771.99,FALSE,"A","25",202307
"2",2011-06-24,1791001.8,FALSE,"A","26",202307
"2",2011-07-01,1866243,FALSE,"A","27",202307
"2",2011-07-08,1853161.99,FALSE,"A","28",202307
"2",2011-07-15,1785187.29,FALSE,"A","29",202307
"2",2011-07-22,1743816.41,FALSE,"A","30",202307
"2",2011-07-29,1680693.06,FALSE,"A","31",202307
"2",2011-08-05,1876704.26,FALSE,"A","32",202307
"2",2011-08-12,1812768.26,FALSE,"A","33",202307
"2",2011-08-19,1844094.59,FALSE,"A","34",202307
"2",2011-08-26,1821139.91,FALSE,"A","35",202307
"2",2011-09-02,1809119.7,FALSE,"A","36",202307
"2",2011-09-09,1748000.65,TRUE,"A","37",202307
"2",2011-09-16,1691439.52,FALSE,"A","38",202307
"2",2011-09-23,1669299.78,FALSE,"A","39",202307
"2",2011-09-30,1650394.44,FALSE,"A","40",202307
"2",2011-10-07,1837553.43,FALSE,"A","41",202307
"2",2011-10-14,1743882.19,FALSE,"A","42",202307
"2",2011-10-21,1834680.25,FALSE,"A","43",202307
"2",2011-10-28,1769296.25,FALSE,"A","44",202307
"2",2011-11-04,1959707.9,FALSE,"A","45",202307
"2",2011-11-11,1920725.15,FALSE,"A","46",202307
"2",2011-11-18,1902762.5,FALSE,"A","47",202307
"2",2011-11-25,2614202.3,TRUE,"A","48",202307
"2",2011-12-02,1954952,FALSE,"A","49",202307
"2",2011-12-09,2290594.32,FALSE,"A","50",202307
"2",2011-12-16,2432736.52,FALSE,"A","51",202307
"2",2011-12-23,3224369.8,FALSE,"A","52",202307
"2",2011-12-30,1874402.52,TRUE,"A","1",202307
"2",2012-01-06,1799520.14,FALSE,"A","2",202307
"2",2012-01-13,1744725.48,FALSE,"A","3",202307
"2",2012-01-20,1711769.11,FALSE,"A","4",202307
"2",2012-01-27,1660906.14,FALSE,"A","5",202307
"2",2012-02-03,1935299.94,FALSE,"A","6",202307
"2",2012-02-10,2103322.68,TRUE,"A","7",202307
"2",2012-02-17,2196688.46,FALSE,"A","8",202307
"2",2012-02-24,1861810.7,FALSE,"A","9",202307
"2",2012-03-02,1952555.66,FALSE,"A","10",202307
"2",2012-03-09,1937628.26,FALSE,"A","11",202307
"2",2012-03-16,1976082.13,FALSE,"A","12",202307
"2",2012-03-23,1790439.16,FALSE,"A","13",202307
"2",2012-03-30,1857480.84,FALSE,"A","14",202307
"2",2012-04-06,2129035.91,FALSE,"A","15",202307
"2",2012-04-13,1935869.1,FALSE,"A","16",202307
"2",2012-04-20,1847408.45,FALSE,"A","17",202307
"2",2012-04-27,1764133.09,FALSE,"A","18",202307
"2",2012-05-04,1923957.09,FALSE,"A","19",202307
"2",2012-05-11,1917520.99,FALSE,"A","20",202307
"2",2012-05-18,2000940.67,FALSE,"A","21",202307
"2",2012-05-25,1912791.09,FALSE,"A","22",202307
"2",2012-06-01,1910096.31,FALSE,"A","23",202307
"2",2012-06-08,2010216.49,FALSE,"A","24",202307
"2",2012-06-15,1962924.3,FALSE,"A","25",202307
"2",2012-06-22,1887733.21,FALSE,"A","26",202307
"2",2012-06-29,1881105.88,FALSE,"A","27",202307
"2",2012-07-06,2041563.4,FALSE,"A","28",202307
"2",2012-07-13,1830075.13,FALSE,"A","29",202307
"2",2012-07-20,1819666.46,FALSE,"A","30",202307
"2",2012-07-27,1757929.94,FALSE,"A","31",202307
"2",2012-08-03,1946104.64,FALSE,"A","32",202307
"2",2012-08-10,1866719.96,FALSE,"A","33",202307
"2",2012-08-17,1928016.01,FALSE,"A","34",202307
"2",2012-08-24,1876788.15,FALSE,"A","35",202307
"2",2012-08-31,1947083.3,FALSE,"A","36",202307
"2",2012-09-07,1898777.07,TRUE,"A","37",202307
"2",2012-09-14,1814806.63,FALSE,"A","38",202307
"2",2012-09-21,1829415.67,FALSE,"A","39",202307
"2",2012-09-28,1746470.56,FALSE,"A","40",202307
"2",2012-10-05,1998321.04,FALSE,"A","41",202307
"2",2012-10-12,1900745.13,FALSE,"A","42",202307
"2",2012-10-19,1847990.41,FALSE,"A","43",202307
"2",2012-10-26,1834458.35,FALSE,"A","44",202307
"3",2010-02-05,461622.22,FALSE,"B","6",37392
"3",2010-02-12,420728.96,TRUE,"B","7",37392
"3",2010-02-19,421642.19,FALSE,"B","8",37392
"3",2010-02-26,407204.86,FALSE,"B","9",37392
"3",2010-03-05,415202.04,FALSE,"B","10",37392
"3",2010-03-12,384200.69,FALSE,"B","11",37392
"3",2010-03-19,375328.59,FALSE,"B","12",37392
"3",2010-03-26,359949.27,FALSE,"B","13",37392
"3",2010-04-02,423294.4,FALSE,"B","14",37392
"3",2010-04-09,415870.28,FALSE,"B","15",37392
"3",2010-04-16,354993.26,FALSE,"B","16",37392
"3",2010-04-23,339976.65,FALSE,"B","17",37392
"3",2010-04-30,361248.39,FALSE,"B","18",37392
"3",2010-05-07,399323.86,FALSE,"B","19",37392
"3",2010-05-14,384357.94,FALSE,"B","20",37392
"3",2010-05-21,343763.17,FALSE,"B","21",37392
"3",2010-05-28,350303.23,FALSE,"B","22",37392
"3",2010-06-04,396968.8,FALSE,"B","23",37392
"3",2010-06-11,355017.09,FALSE,"B","24",37392
"3",2010-06-18,364076.85,FALSE,"B","25",37392
"3",2010-06-25,357346.48,FALSE,"B","26",37392
"3",2010-07-02,381151.72,FALSE,"B","27",37392
"3",2010-07-09,349214.18,FALSE,"B","28",37392
"3",2010-07-16,352728.78,FALSE,"B","29",37392
"3",2010-07-23,352864.49,FALSE,"B","30",37392
"3",2010-07-30,347955.05,FALSE,"B","31",37392
"3",2010-08-06,402635.76,FALSE,"B","32",37392
"3",2010-08-13,339597.38,FALSE,"B","33",37392
"3",2010-08-20,351728.21,FALSE,"B","34",37392
"3",2010-08-27,362134.09,FALSE,"B","35",37392
"3",2010-09-03,366473.97,FALSE,"B","36",37392
"3",2010-09-10,352260.97,TRUE,"B","37",37392
"3",2010-09-17,363064.64,FALSE,"B","38",37392
"3",2010-09-24,355626.87,FALSE,"B","39",37392
"3",2010-10-01,358784.1,FALSE,"B","40",37392
"3",2010-10-08,395107.35,FALSE,"B","41",37392
"3",2010-10-15,345584.39,FALSE,"B","42",37392
"3",2010-10-22,348895.98,FALSE,"B","43",37392
"3",2010-10-29,348591.74,FALSE,"B","44",37392
"3",2010-11-05,423175.56,FALSE,"B","45",37392
"3",2010-11-12,386635.03,FALSE,"B","46",37392
"3",2010-11-19,372545.32,FALSE,"B","47",37392
"3",2010-11-26,565567.84,TRUE,"B","48",37392
"3",2010-12-03,476420.77,FALSE,"B","49",37392
"3",2010-12-10,467642.03,FALSE,"B","50",37392
"3",2010-12-17,498159.39,FALSE,"B","51",37392
"3",2010-12-24,605990.41,FALSE,"B","52",37392
"3",2010-12-31,382677.76,TRUE,"B","1",37392
"3",2011-01-07,378241.34,FALSE,"B","2",37392
"3",2011-01-14,381061.1,FALSE,"B","3",37392
"3",2011-01-21,350896.62,FALSE,"B","4",37392
"3",2011-01-28,364866.24,FALSE,"B","5",37392
"3",2011-02-04,438516.53,FALSE,"B","6",37392
"3",2011-02-11,430526.21,TRUE,"B","7",37392
"3",2011-02-18,432782.1,FALSE,"B","8",37392
"3",2011-02-25,397211.19,FALSE,"B","9",37392
"3",2011-03-04,437084.51,FALSE,"B","10",37392
"3",2011-03-11,404753.3,FALSE,"B","11",37392
"3",2011-03-18,392109.51,FALSE,"B","12",37392
"3",2011-03-25,380683.67,FALSE,"B","13",37392
"3",2011-04-01,374556.08,FALSE,"B","14",37392
"3",2011-04-08,384075.31,FALSE,"B","15",37392
"3",2011-04-15,366250.69,FALSE,"B","16",37392
"3",2011-04-22,391860.04,FALSE,"B","17",37392
"3",2011-04-29,367405.4,FALSE,"B","18",37392
"3",2011-05-06,413042.12,FALSE,"B","19",37392
"3",2011-05-13,386312.68,FALSE,"B","20",37392
"3",2011-05-20,364603.13,FALSE,"B","21",37392
"3",2011-05-27,369350.6,FALSE,"B","22",37392
"3",2011-06-03,394507.84,FALSE,"B","23",37392
"3",2011-06-10,391638.75,FALSE,"B","24",37392
"3",2011-06-17,403423.34,FALSE,"B","25",37392
"3",2011-06-24,385520.71,FALSE,"B","26",37392
"3",2011-07-01,368962.72,FALSE,"B","27",37392
"3",2011-07-08,395146.24,FALSE,"B","28",37392
"3",2011-07-15,373454.33,FALSE,"B","29",37392
"3",2011-07-22,360617.37,FALSE,"B","30",37392
"3",2011-07-29,345381.29,FALSE,"B","31",37392
"3",2011-08-05,409991.11,FALSE,"B","32",37392
"3",2011-08-12,380376.85,FALSE,"B","33",37392
"3",2011-08-19,379716.91,FALSE,"B","34",37392
"3",2011-08-26,366367.55,FALSE,"B","35",37392
"3",2011-09-02,375988.69,FALSE,"B","36",37392
"3",2011-09-09,377347.49,TRUE,"B","37",37392
"3",2011-09-16,375629.51,FALSE,"B","38",37392
"3",2011-09-23,365248.94,FALSE,"B","39",37392
"3",2011-09-30,370495.85,FALSE,"B","40",37392
"3",2011-10-07,403342.4,FALSE,"B","41",37392
"3",2011-10-14,368282.57,FALSE,"B","42",37392
"3",2011-10-21,394976.36,FALSE,"B","43",37392
"3",2011-10-28,389540.62,FALSE,"B","44",37392
"3",2011-11-04,459443.22,FALSE,"B","45",37392
"3",2011-11-11,407764.25,FALSE,"B","46",37392
"3",2011-11-18,398838.97,FALSE,"B","47",37392
"3",2011-11-25,556925.19,TRUE,"B","48",37392
"3",2011-12-02,472511.32,FALSE,"B","49",37392
"3",2011-12-09,468772.8,FALSE,"B","50",37392
"3",2011-12-16,510747.62,FALSE,"B","51",37392
"3",2011-12-23,551221.21,FALSE,"B","52",37392
"3",2011-12-30,410553.88,TRUE,"B","1",37392
"3",2012-01-06,398178.21,FALSE,"B","2",37392
"3",2012-01-13,367438.62,FALSE,"B","3",37392
"3",2012-01-20,365818.61,FALSE,"B","4",37392
"3",2012-01-27,349518.1,FALSE,"B","5",37392
"3",2012-02-03,424960.66,FALSE,"B","6",37392
"3",2012-02-10,473292.47,TRUE,"B","7",37392
"3",2012-02-17,475591.08,FALSE,"B","8",37392
"3",2012-02-24,418925.47,FALSE,"B","9",37392
"3",2012-03-02,469752.56,FALSE,"B","10",37392
"3",2012-03-09,445162.05,FALSE,"B","11",37392
"3",2012-03-16,411775.8,FALSE,"B","12",37392
"3",2012-03-23,413907.25,FALSE,"B","13",37392
"3",2012-03-30,407488.84,FALSE,"B","14",37392
"3",2012-04-06,503232.13,FALSE,"B","15",37392
"3",2012-04-13,420789.74,FALSE,"B","16",37392
"3",2012-04-20,434822.13,FALSE,"B","17",37392
"3",2012-04-27,394616.11,FALSE,"B","18",37392
"3",2012-05-04,439913.57,FALSE,"B","19",37392
"3",2012-05-11,431985.36,FALSE,"B","20",37392
"3",2012-05-18,418112.76,FALSE,"B","21",37392
"3",2012-05-25,413701.29,FALSE,"B","22",37392
"3",2012-06-01,432268.53,FALSE,"B","23",37392
"3",2012-06-08,446336.8,FALSE,"B","24",37392
"3",2012-06-15,442146.79,FALSE,"B","25",37392
"3",2012-06-22,419497.95,FALSE,"B","26",37392
"3",2012-06-29,422965.33,FALSE,"B","27",37392
"3",2012-07-06,411206.5,FALSE,"B","28",37392
"3",2012-07-13,416913.1,FALSE,"B","29",37392
"3",2012-07-20,432424.85,FALSE,"B","30",37392
"3",2012-07-27,389427.9,FALSE,"B","31",37392
"3",2012-08-03,419990.29,FALSE,"B","32",37392
"3",2012-08-10,391811.6,FALSE,"B","33",37392
"3",2012-08-17,394918.83,FALSE,"B","34",37392
"3",2012-08-24,412456.67,FALSE,"B","35",37392
"3",2012-08-31,408838.73,FALSE,"B","36",37392
"3",2012-09-07,408229.73,TRUE,"B","37",37392
"3",2012-09-14,407589.16,FALSE,"B","38",37392
"3",2012-09-21,414392.09,FALSE,"B","39",37392
"3",2012-09-28,389813.02,FALSE,"B","40",37392
"3",2012-10-05,443583.59,FALSE,"B","41",37392
"3",2012-10-12,410804.39,FALSE,"B","42",37392
"3",2012-10-19,424528.04,FALSE,"B","43",37392
"3",2012-10-26,405432.7,FALSE,"B","44",37392
"4",2010-02-05,2135143.87,FALSE,"A","6",205863
"4",2010-02-12,2188307.39,TRUE,"A","7",205863
"4",2010-02-19,2049860.26,FALSE,"A","8",205863
"4",2010-02-26,1925728.84,FALSE,"A","9",205863
"4",2010-03-05,1971057.44,FALSE,"A","10",205863
"4",2010-03-12,1894324.09,FALSE,"A","11",205863
"4",2010-03-19,1897429.36,FALSE,"A","12",205863
"4",2010-03-26,1762539.3,FALSE,"A","13",205863
"4",2010-04-02,1979247.12,FALSE,"A","14",205863
"4",2010-04-09,1818452.72,FALSE,"A","15",205863
"4",2010-04-16,1851519.69,FALSE,"A","16",205863
"4",2010-04-23,1802677.9,FALSE,"A","17",205863
"4",2010-04-30,1817273.28,FALSE,"A","18",205863
"4",2010-05-07,2000626.14,FALSE,"A","19",205863
"4",2010-05-14,1875597.28,FALSE,"A","20",205863
"4",2010-05-21,1903752.6,FALSE,"A","21",205863
"4",2010-05-28,1857533.7,FALSE,"A","22",205863
"4",2010-06-04,1903290.58,FALSE,"A","23",205863
"4",2010-06-11,1870619.23,FALSE,"A","24",205863
"4",2010-06-18,1929736.35,FALSE,"A","25",205863
"4",2010-06-25,1846651.95,FALSE,"A","26",205863
"4",2010-07-02,1881337.21,FALSE,"A","27",205863
"4",2010-07-09,1812208.22,FALSE,"A","28",205863
"4",2010-07-16,1898427.66,FALSE,"A","29",205863
"4",2010-07-23,1848426.78,FALSE,"A","30",205863
"4",2010-07-30,1796637.61,FALSE,"A","31",205863
"4",2010-08-06,1907638.58,FALSE,"A","32",205863
"4",2010-08-13,2007050.75,FALSE,"A","33",205863
"4",2010-08-20,1997181.09,FALSE,"A","34",205863
"4",2010-08-27,1848403.92,FALSE,"A","35",205863
"4",2010-09-03,1935857.58,FALSE,"A","36",205863
"4",2010-09-10,1865820.81,TRUE,"A","37",205863
"4",2010-09-17,1901755.61,FALSE,"A","38",205863
"4",2010-09-24,1810684.68,FALSE,"A","39",205863
"4",2010-10-01,1842821.02,FALSE,"A","40",205863
"4",2010-10-08,1951494.85,FALSE,"A","41",205863
"4",2010-10-15,1867345.09,FALSE,"A","42",205863
"4",2010-10-22,1927610.06,FALSE,"A","43",205863
"4",2010-10-29,1933333,FALSE,"A","44",205863
"4",2010-11-05,2013115.79,FALSE,"A","45",205863
"4",2010-11-12,1999794.26,FALSE,"A","46",205863
"4",2010-11-19,2097809.4,FALSE,"A","47",205863
"4",2010-11-26,2789469.45,TRUE,"A","48",205863
"4",2010-12-03,2102530.17,FALSE,"A","49",205863
"4",2010-12-10,2302504.86,FALSE,"A","50",205863
"4",2010-12-17,2740057.14,FALSE,"A","51",205863
"4",2010-12-24,3526713.39,FALSE,"A","52",205863
"4",2010-12-31,1794868.74,TRUE,"A","1",205863
"4",2011-01-07,1862476.27,FALSE,"A","2",205863
"4",2011-01-14,1865502.46,FALSE,"A","3",205863
"4",2011-01-21,1886393.94,FALSE,"A","4",205863
"4",2011-01-28,1814240.85,FALSE,"A","5",205863
"4",2011-02-04,2119086.04,FALSE,"A","6",205863
"4",2011-02-11,2187847.29,TRUE,"A","7",205863
"4",2011-02-18,2316495.56,FALSE,"A","8",205863
"4",2011-02-25,2078094.69,FALSE,"A","9",205863
